Date,Value,Group
2023-06-12T00:00:00,-4.391147876,MCAP Weighted 153 ADRs
2023-06-13T00:00:00,-3.203398313,MCAP Weighted 153 ADRs
2023-06-14T00:00:00,-1.938954368,MCAP Weighted 153 ADRs
2023-06-15T00:00:00,-0.754593019,MCAP Weighted 153 ADRs
2023-06-16T00:00:00,-1.298484107,MCAP Weighted 153 ADRs
2023-06-19T00:00:00,-1.298484107,MCAP Weighted 153 ADRs
2023-06-20T00:00:00,-3.148726459,MCAP Weighted 153 ADRs
2023-06-21T00:00:00,-3.313942801,MCAP Weighted 153 ADRs
2023-06-22T00:00:00,-3.592343693,MCAP Weighted 153 ADRs
2023-06-23T00:00:00,-4.926162197,MCAP Weighted 153 ADRs
2023-06-26T00:00:00,-4.851615664,MCAP Weighted 153 ADRs
2023-06-27T00:00:00,-3.630920049,MCAP Weighted 153 ADRs
2023-06-28T00:00:00,-4.162415493,MCAP Weighted 153 ADRs
2023-06-29T00:00:00,-4.2678356,MCAP Weighted 153 ADRs
2023-06-30T00:00:00,-3.287040841,MCAP Weighted 153 ADRs
2023-07-03T00:00:00,-2.483490834,MCAP Weighted 153 ADRs
2023-07-04T00:00:00,-2.483490834,MCAP Weighted 153 ADRs
2023-07-05T00:00:00,-3.322318375,MCAP Weighted 153 ADRs
2023-07-06T00:00:00,-5.264600248,MCAP Weighted 153 ADRs
2023-07-07T00:00:00,-3.720227256,MCAP Weighted 153 ADRs
2023-07-10T00:00:00,-3.511624398,MCAP Weighted 153 ADRs
2023-07-11T00:00:00,-2.660115176,MCAP Weighted 153 ADRs
2023-07-12T00:00:00,-0.542899369,MCAP Weighted 153 ADRs
2023-07-13T00:00:00,0,MCAP Weighted 153 ADRs
2023-07-14T00:00:00,0,MCAP Weighted 153 ADRs
2023-07-17T00:00:00,0,MCAP Weighted 153 ADRs
2023-07-18T00:00:00,0,MCAP Weighted 153 ADRs
2023-07-19T00:00:00,0,MCAP Weighted 153 ADRs
2023-07-20T00:00:00,0,MCAP Weighted 153 ADRs
2023-07-21T00:00:00,0,MCAP Weighted 153 ADRs
2023-07-24T00:00:00,0,MCAP Weighted 153 ADRs
2023-07-25T00:00:00,0,MCAP Weighted 153 ADRs
2023-07-26T00:00:00,0,MCAP Weighted 153 ADRs
2023-07-27T00:00:00,0,MCAP Weighted 153 ADRs
2023-07-28T00:00:00,0,MCAP Weighted 153 ADRs
2023-07-31T00:00:00,0,MCAP Weighted 153 ADRs
2023-08-01T00:00:00,-1.35700703,MCAP Weighted 153 ADRs
2023-08-02T00:00:00,-3.897274307,MCAP Weighted 153 ADRs
2023-08-03T00:00:00,-3.465962975,MCAP Weighted 153 ADRs
2023-08-04T00:00:00,-3.546009393,MCAP Weighted 153 ADRs
2023-08-07T00:00:00,-3.406413877,MCAP Weighted 153 ADRs
2023-08-08T00:00:00,-3.965644249,MCAP Weighted 153 ADRs
