Annualized Excess Return %,Annualized Excess Volatility %,Tracking Error,Information Ratio,Alpha,Beta,Max Excess Dd,Statistical Factors,Rank,Rank_nr,Holding Yrs
3.123,2.41,5.31,0.59,0.15,1.11,-3.0567,VG,4Q,4,2
2.258,2.94,4.73,0.48,0.06,1.19,-3.7277,VG,4Q,4,2
2.599,2.59,4.6,0.57,0.12,1.16,-3.7462,VG,4Q,4,2
3.37,2.13,3.92,0.86,0.14,1.13,-2.7311,VG,4Q,4,2
1.426,0.869999999999999,3.33,0.43,-0.03,1.04,-2.1519,VG,4Q,4,2
1.77,1.49,3.75,0.47,0.16,1.09,-3.1494,VG,4Q,4,2
3.074,1.53,4.14,0.74,0.13,1.08,-3.5852,VG,4Q,4,2
6.181,3.45,6.4,0.97,0.36,1.17,-3.9557,VG,4Q,4,2
-1.59,4.21,6.29,-0.25,-0.19,1.18,-5.4662,VG,4Q,4,2
1.223,4.08,6.09,0.2,0.05,1.17,-4.5964,VG,4Q,4,2
3.139,4.95,6.83,0.46,0.07,1.21,-5.04810000000001,VG,4Q,4,2
1.557,-0.460000000000001,2.6,0.6,0.17,0.95,1.1408,C,4Q,4,2
9.299,0.909999999999999,3.29,2.83,0.57,1.03,0.1104,VG,4Q,4,2
8.087,0.75,3.35,2.41,0.65,1.0,-0.0548000000000002,VG,4Q,4,2
5.855,0.199999999999999,2.74,2.14,0.44,0.96,-0.223100000000001,VG,4Q,4,2
10.667,4.25,7.26,1.47,0.59,1.18,-4.9129,VCG,4Q,4,3
8.572,6.65,8.91,0.96,0.18,1.29,-7.3541,VG,4Q,4,2
4.908,5.35,8.53,0.58,0.06,1.22,-6.6571,VG,4Q,4,2
5.384,4.94,7.67,0.7,-0.01,1.21,-6.2328,VG,4Q,4,2
5.668,5.82,8.38,0.68,-0.04,1.26,-7.1387,VG,4Q,4,2
4.432,5.54,7.7,0.58,0.03,1.25,-5.3648,VG,4Q,4,2
6.165,5.62,8.01,0.77,0.05,1.25,-5.23710000000001,VG,4Q,4,2
7.196,5.29,7.59,0.95,0.12,1.23,-5.6054,VG,4Q,4,2
7.232,5.55,7.67,0.94,0.31,1.24,-4.89380000000001,VG,4Q,4,2
4.511,5.52,8.22,0.55,0.14,1.23,-6.9541,VG,4Q,4,2
3.221,3.94,6.67,0.48,0.01,1.16,-5.3577,VG,4Q,4,2
4.91,4.42,7.11,0.69,0.11,1.18,-5.715,VG,4Q,4,2
8.401,5.42,7.7,1.09,0.15,1.23,-5.52180000000001,VG,4Q,4,2
6.55,4.94,7.43,0.88,0.24,1.2,-4.8386,VG,4Q,4,2
6.787,4.79,6.96,0.98,0.18,1.2,-5.2564,VG,4Q,4,2
7.634,4.45,6.92,1.1,0.41,1.2,-4.92010000000001,VCG,4Q,4,3
6.418,3.83,6.56,0.98,0.37,1.17,-4.7466,VCG,4Q,4,3
4.447,3.37,5.67,0.78,0.14,1.2,-3.3257,VG,4Q,4,2
0.802,3.76,5.43,0.15,-0.05,1.32,-6.8459,G,4Q,4,2
10.161,4.19,7.24,1.4,0.38,1.17,-4.8862,VCG,4Q,4,3
6.679,1.29,4.41,1.51,0.76,1.01,-4.8142,G,4Q,4,2
9.71,1.53,4.66,2.08,0.66,1.03,-0.284500000000001,G,4Q,4,2
5.51,0.899999999999999,4.29,1.28,0.49,0.96,0.259,G,4Q,4,2
2.387,0.81,5.2,0.46,0.27,0.87,0.5596,G,4Q,4,2
5.617,5.4,9.57,0.59,0.31,1.21,-6.53420000000001,VCG,4Q,4,3
7.656,5.9,9.82,0.78,0.38,1.24,-6.8867,VCG,4Q,4,3
7.185,3.69,6.34,1.13,0.31,1.16,-4.3079,VCG,4Q,4,3
1.514,-0.19,2.46,0.62,0.15,0.94,1.3163,C,4Q,4,2
0.461,-0.42,2.3,0.2,0.2,0.89,-0.4655,C,4Q,4,2
0.295000000000002,-0.16,2.41,0.12,0.13,0.93,0.5816,C,4Q,4,2
0.818,0.0299999999999994,2.27,0.36,0.13,0.96,0.6723,C,4Q,4,2
0.331999999999999,0.0499999999999998,2.01,0.17,0.07,0.97,0.5558,C,4Q,4,2
4.806,5.26,8.1,0.59,0.22,1.24,-6.1523,VCG,4Q,4,3
0.478999999999999,3.78,5.39,0.09,-0.08,1.19,-5.2439,VCG,4Q,4,3
2.396,0.239999999999999,2.1,1.14,0.19,0.99,0.4039,C,4Q,4,2
0.621,-0.220000000000001,2.03,0.31,0.03,0.95,-0.3283,C,4Q,4,2
4.794,3.37,6.32,0.76,0.26,1.14,-3.9855,VCG,4Q,4,3
8.155,0.959999999999999,4.31,1.89,0.57,0.97,-0.332100000000001,G,4Q,4,2
3.615,2.28,5.97,0.61,0.15,1.08,-3.9555,VCG,4Q,4,3
2.685,3.02,6.25,0.43,0.09,1.12,-4.376,VCG,4Q,4,3
5.71,3.95,6.61,0.86,0.17,1.17,-5.0513,VCG,4Q,4,3
1.419,-0.25,2.69,0.53,0.1,0.96,1.2447,C,4Q,4,2
3.24,3.23,6.43,0.5,0.12,1.13,-4.5343,VCG,4Q,4,3
1.189,0.0700000000000003,3.08,0.39,0.15,0.98,1.4019,C,4Q,4,2
4.947,3.81,6.69,0.74,0.2,1.16,-4.6326,VCG,4Q,4,3
1.714,0.289999999999999,2.6,0.66,0.09,1.0,0.577299999999997,C,4Q,4,2
2.457,0.359999999999999,2.49,0.99,0.14,1.01,0.238699999999998,C,4Q,4,2
1.578,3.09,6.31,0.25,0.04,1.12,-4.7875,VCG,4Q,4,3
2.089,0.379999999999999,2.8,0.75,0.2,1.01,1.1343,C,4Q,4,2
-8.497,17.34,19.25,-0.44,-1.46,1.66,-12.2037,V,5Q,5,1
-22.753,9.43,11.89,-1.91,-1.27,1.49,-13.9045,V,5Q,5,1
-17.994,15.57,18.33,-0.98,-2.03,1.55,-13.2752,V,5Q,5,1
-9.142,20.28,22.44,-0.41,-1.5,1.79,-15.5687,V,5Q,5,1
-5.895,2.02,6.3,-0.94,-0.31,1.06,-0.789300000000001,V,5Q,5,1
-16.563,17.04,19.15,-0.86,-1.62,1.67,-13.1123,V,5Q,5,1
-14.954,14.57,16.92,-0.88,-1.25,1.55,-11.2266,V,5Q,5,1
-16.306,12.26,14.46,-1.13,-1.08,1.54,-8.9438,V,5Q,5,1
-10.418,7.76,8.9,-1.17,-1.47,1.58,-2.7203,V,5Q,5,1
-7.024,1.53,5.99,-1.17,-0.6,1.03,-0.580300000000001,V,5Q,5,1
-3.269,10.49,11.68,-0.28,-1.61,1.7,-6.2908,V,5Q,5,1
-3.522,2.75,6.84,-0.51,-0.44,1.09,-0.999000000000002,V,5Q,5,1
-5.012,1.17,5.6,-0.9,-0.31,1.02,0.513399999999997,V,5Q,5,1
-1.923,1.14,4.37,-0.44,-0.02,1.03,0.873399999999997,V,5Q,5,1
1.663,0.109999999999999,4.47,0.37,-0.01,0.98,3.3835,V,5Q,5,1
-0.388,7.07,8.84,-0.04,-0.33,1.35,-1.0058,V,5Q,5,1
-9.492,18.36,21.69,-0.44,-1.47,1.63,-14.9714,V,5Q,5,1
-9.892,8.49,10.16,-0.97,-0.92,1.43,-2.1535,V,5Q,5,1
-9.217,7.07,8.35,-1.1,-1.31,1.52,-5.455,V,5Q,5,1
-9.521,19.52,22.49,-0.42,-1.24,1.64,-14.0122,V,5Q,5,1
51.768,14.28,22.02,2.35,2.51,1.33,-0.607200000000001,V,5Q,5,1
7.087,22.83,26.65,0.27,-1.31,1.77,-12.4799,V,5Q,5,1
1.091,2.21,4.38,0.25,0.02,1.13,-2.6098,VG,5Q,5,2
5.845,3.01,5.64,1.04,0.28,1.17,-3.3584,VG,5Q,5,2
5.706,2.52,5.3,1.08,0.33,1.12,-3.0213,VG,5Q,5,2
5.441,3.0,5.38,1.01,0.32,1.16,-3.5711,VG,5Q,5,2
7.305,3.24,6.04,1.21,0.47,1.16,-3.731,VG,5Q,5,2
1.431,2.4,4.96,0.29,0.13,1.12,-2.4112,VG,5Q,5,2
4.187,2.97,5.66,0.74,0.21,1.15,-2.9264,VG,5Q,5,2
1.071,2.62,4.56,0.23,-0.08,1.15,-3.1498,VG,5Q,5,2
1.293,1.5,4.24,0.3,0.07,1.07,-1.7613,VG,5Q,5,2
4.234,1.12,4.07,1.04,0.24,1.04,-1.1544,VG,5Q,5,2
4.686,1.85,4.9,0.96,0.16,1.08,-2.02,VG,5Q,5,2
-1.199,1.23,4.26,-0.28,0.11,1.04,-4.2612,VG,5Q,5,2
-0.896,3.22,6.0,-0.15,-0.15,1.14,-4.68060000000001,VG,5Q,5,2
-0.776,2.94,5.26,-0.15,-0.15,1.12,-3.8014,VG,5Q,5,2
-2.79,4.05,6.1,-0.46,-0.2,1.17,-4.7043,VG,5Q,5,2
-0.358,4.61,6.44,-0.06,-0.11,1.2,-5.3309,VG,5Q,5,2
5.407,4.07,6.45,0.84,0.33,1.18,-4.2612,VG,5Q,5,3
4.531,2.54,4.22,1.07,0.28,1.16,-2.642,VG,5Q,5,2
-7.63,20.48,23.43,-0.33,-1.6,1.67,-14.3862,V,5Q,5,1
3.558,2.52,4.1,0.87,0.16,1.17,-3.7476,VG,5Q,5,2
2.443,1.77,4.23,0.58,0.19,1.1,-2.9238,VG,5Q,5,2
85.291,18.69,24.55,3.47,2.39,1.65,-15.2727,V,5Q,5,1
67.844,15.37,22.93,2.96,2.59,1.38,-16.968,V,5Q,5,1
64.15,14.0,21.75,2.95,2.68,1.32,-15.8826,V,5Q,5,1
-0.0869999999999997,2.95,6.24,-0.01,0.0,1.12,-1.8293,V,5Q,5,1
44.292,16.32,21.98,2.02,2.38,1.61,-4.5577,V,5Q,5,1
39.715,18.39,23.43,1.7,1.15,1.78,-3.922,V,5Q,5,1
54.282,19.91,25.0,2.17,0.7,1.86,-6.4692,V,5Q,5,1
59.891,20.53,27.14,2.21,1.8,1.65,-8.8971,V,5Q,5,1
5.093,2.2,13.75,0.37,2.04,0.44,-5.4743,V,5Q,5,1
1.563,-0.369999999999999,2.59,0.6,0.13,0.95,1.0466,C,5Q,5,3
0.921000000000001,-0.49,2.24,0.41,0.15,0.94,0.927799999999998,C,5Q,5,3
0.942,-0.18,2.17,0.43,0.11,0.97,0.555099999999999,C,5Q,5,3
1.224,0.539999999999999,2.57,0.48,0.07,1.02,0.1494,C,5Q,5,3
2.193,0.74,2.66,0.82,0.13,1.04,0.536099999999998,C,5Q,5,3
4.134,0.47,3.51,1.18,0.39,0.95,-0.0650000000000013,VG,5Q,5,2
4.18,0.0800000000000001,3.35,1.25,0.62,0.9,-2.345,VG,5Q,5,2
2.771,1.64,4.13,0.67,0.06,1.09,-3.7145,VG,5Q,5,2
2.035,1.81,3.59,0.57,-0.02,1.12,-3.1642,VG,5Q,5,2
2.98,2.59,6.63,0.45,0.4,1.09,-1.4127,V,5Q,5,1
-0.766999999999999,1.34,4.28,-0.18,-0.08,1.05,-4.7759,C,5Q,5,3
-0.818,-1.85,8.0,-0.1,0.07,0.66,2.1366,V,5Q,5,1
-0.664,-0.17,2.61,-0.25,0.04,0.97,-3.5956,C,5Q,5,3
2.848,-0.389999999999999,3.2,0.89,0.22,0.93,1.406,C,5Q,5,3
0.935999999999998,7.66,10.3,0.09,-0.97,1.61,-3.0146,V,5Q,5,1
0.0289999999999999,5.83,7.76,0.0,-0.74,1.65,-2.1107,V,5Q,5,1
-2.549,1.71,5.09,-0.5,0.14,0.65,-2.3227,V,5Q,5,1
1.084,3.18,6.15,0.18,0.15,0.94,-1.7144,V,5Q,5,1
-7.295,3.68,6.25,-1.17,-0.64,1.13,-2.1495,V,5Q,5,1
-6.954,2.19,6.4,-1.09,-0.09,0.8,-0.1166,V,5Q,5,1
0.805,1.41,6.08,0.13,-0.06,0.9,0.5375,V,5Q,5,1
-5.887,0.56,8.3,-0.71,-0.17,0.63,0.8849,V,5Q,5,1
5.761,2.09,9.51,0.61,0.57,0.7,0.564499999999999,V,5Q,5,1
-9.168,2.89,7.04,-1.3,-0.67,1.1,-6.35570000000001,V,5Q,5,3
-6.785,2.91,6.94,-0.98,-0.68,1.1,-4.7799,V,5Q,5,3
-7.159,3.47,7.57,-0.95,-0.63,1.12,-6.7639,V,5Q,5,3
-5.635,4.46,7.85,-0.72,-0.66,1.18,-7.2647,V,5Q,5,3
0.0739999999999998,1.11,3.37,0.02,-0.02,1.05,-3.88310000000001,C,5Q,5,3
-6.703,3.53,7.96,-0.84,-0.67,1.12,-7.3138,V,5Q,5,3
-0.906,0.52,3.29,-0.28,-0.13,1.01,-3.8113,C,5Q,5,3
-0.738999999999999,0.279999999999998,3.39,-0.22,-0.1,1.0,-3.4522,C,5Q,5,3
-0.0950000000000024,1.47,4.21,-0.02,-0.06,1.06,-4.3222,C,5Q,5,3
-0.715999999999999,1.48,4.76,-0.15,-0.11,1.05,-4.2938,C,5Q,5,3
-0.809000000000001,1.56,4.21,-0.19,-0.11,1.06,-4.4237,C,5Q,5,3
-1.498,0.670000000000002,4.32,-0.35,-0.1,1.01,-3.37840000000001,C,5Q,5,3
0.434999999999999,0.969999999999999,3.76,0.12,0.06,1.03,-3.6424,C,5Q,5,3
0.711000000000002,1.21,3.79,0.19,0.0,1.05,-4.07980000000001,C,5Q,5,3
0.212,0.940000000000001,3.73,0.06,0.01,1.03,-3.5403,C,5Q,5,3
-0.529999999999999,0.780000000000001,3.75,-0.14,-0.09,1.02,-3.8794,C,5Q,5,3
-1.014,0.25,4.15,-0.24,-0.1,0.99,-3.3701,C,5Q,5,3
-0.436999999999999,0.619999999999997,3.9,-0.11,-0.02,1.01,-2.6707,C,5Q,5,3
0.141999999999999,0.190000000000001,3.98,0.04,0.03,0.99,-2.1934,C,5Q,5,3
0.135,0.00999999999999801,3.85,0.04,0.0,0.98,-3.0741,C,5Q,5,3
-1.083,0.120000000000001,3.82,-0.28,-0.1,0.98,-3.465,C,5Q,5,3
-1.207,0.439999999999998,3.57,-0.34,-0.17,1.0,-3.608,C,5Q,5,3
-2.05,0.539999999999999,3.35,-0.61,-0.09,1.01,-3.5747,C,5Q,5,3
-1.272,0.690000000000001,3.14,-0.41,-0.06,1.02,-3.6285,C,5Q,5,3
4.434,0.469999999999999,7.36,0.6,0.22,0.9,2.657,V,5Q,5,1
-6.773,0.640000000000001,6.83,-0.99,-0.56,0.97,-4.7268,V,5Q,5,3
-2.872,2.09,6.37,-0.45,-0.32,1.06,-5.6403,V,5Q,5,3
2.535,2.89,6.01,0.42,0.07,1.11,-3.8014,VG,5Q,5,3
1.873,3.36,6.23,0.3,-0.05,1.14,-4.7043,VG,5Q,5,3
5.1,4.28,7.09,0.72,0.23,1.18,-5.3309,VG,5Q,5,3
11.477,5.17,8.31,1.38,0.68,1.22,-5.3715,VG,5Q,5,3
5.117,3.11,6.66,0.77,0.3,1.12,-4.2406,VG,5Q,5,3
5.375,3.24,6.55,0.82,0.28,1.13,-4.5733,VG,5Q,5,3
7.692,4.01,7.04,1.09,0.23,1.17,-5.1204,VG,5Q,5,3
5.555,4.41,7.1,0.78,0.17,1.19,-4.477,VG,5Q,5,3
-6.245,4.65,8.03,-0.78,-0.6,1.19,-7.9012,V,5Q,5,3
10.451,3.05,10.07,1.04,0.65,0.77,-0.0434000000000001,V,5Q,5,1
5.071,3.8,10.51,0.48,0.9,0.83,-0.237300000000001,V,5Q,5,1
5.208,2.42,10.53,0.49,1.11,0.66,-0.407200000000001,V,5Q,5,1
-4.112,0.98,10.39,-0.4,0.38,0.51,0.276399999999999,V,5Q,5,1
5.666,0.00999999999999979,8.08,0.7,0.8,0.64,0.442499999999999,V,5Q,5,1
3.671,-0.0200000000000014,7.15,0.51,0.2,0.83,-1.458,V,5Q,5,1
4.884,3.95,7.02,0.7,0.25,1.16,-4.68060000000001,VG,5Q,5,3
-6.316,2.24,6.99,-0.9,-0.48,1.06,-5.6452,V,5Q,5,3
-7.408,7.25,10.66,-0.69,-0.84,1.3,-9.7939,V,5Q,5,3
-0.321000000000002,5.2,8.77,-0.04,-0.15,1.26,-6.1627,V,5Q,5,3
-8.116,0.579999999999998,6.65,-1.22,-0.59,0.97,-3.4465,V,5Q,5,3
-7.613,2.94,7.09,-1.07,-0.75,1.1,-4.27050000000001,V,5Q,5,3
14.07,6.51,13.98,1.01,0.79,1.13,-7.3668,V,5Q,5,3
6.961,5.38,13.58,0.51,0.51,1.06,-5.9699,V,5Q,5,3
11.283,10.47,18.03,0.63,0.65,1.25,-9.713,V,5Q,5,3
9.04,9.09,17.09,0.53,0.57,1.17,-9.2071,V,5Q,5,3
7.684,8.25,16.52,0.47,0.92,1.13,-9.03740000000001,V,5Q,5,3
13.976,8.29,17.36,0.81,0.96,1.09,-9.0195,V,5Q,5,3
4.414,2.54,12.43,0.36,0.3,0.85,-5.9239,V,5Q,5,3
2.786,0.350000000000001,9.7,0.29,0.7,0.76,-7.9193,V,5Q,5,3
-4.639,1.68,4.99,-0.93,-0.44,1.06,-3.2576,V,5Q,5,3
0.532,1.05,6.78,0.08,0.06,0.94,0.407399999999999,V,5Q,5,3
5.16,2.19,8.08,0.64,0.37,0.98,-0.274500000000003,V,5Q,5,3
2.025,2.56,7.48,0.27,0.04,1.04,-2.18,V,5Q,5,3
3.29,3.54,7.5,0.44,0.09,1.14,-3.4313,V,5Q,5,3
-4.13,6.42,9.9,-0.42,-0.54,1.27,-9.3949,V,5Q,5,3
13.655,5.26,8.89,1.54,0.82,1.21,-6.3616,VG,5Q,5,3
2.797,2.4,4.27,0.66,0.05,1.15,-3.1642,VG,5Q,5,3
5.836,4.3,6.94,0.84,0.18,1.19,-5.4069,VG,5Q,5,3
-3.16,1.82,4.51,-0.7,-0.4,1.07,-4.2938,C,5Q,5,2
-4.386,2.14,3.83,-1.15,-0.28,1.09,-4.4237,C,5Q,5,2
-2.292,1.09,3.43,-0.67,-0.26,1.04,-3.37840000000001,C,5Q,5,2
-2.563,1.34,3.21,-0.8,-0.16,1.06,-3.6424,C,5Q,5,2
-2.187,1.57,3.3,-0.66,-0.24,1.07,-4.07980000000001,C,5Q,5,2
-1.846,1.43,3.2,-0.58,-0.18,1.07,-3.5403,C,5Q,5,2
-2.826,0.190000000000001,2.41,-1.17,-0.12,1.0,-3.8794,C,5Q,5,2
-0.265,-0.140000000000001,2.72,-0.1,0.01,0.97,1.0912,C,5Q,5,2
0.975000000000001,3.71,8.06,0.12,0.06,1.04,-0.525,V,5Q,5,2
-1.917,1.55,4.34,-0.44,-0.23,1.06,-4.3222,C,5Q,5,2
1.233,2.01,6.25,0.2,0.34,0.94,-2.4878,V,5Q,5,2
2.507,0.520000000000001,5.86,0.43,0.4,0.85,-0.274500000000003,V,5Q,5,2
-0.785,0.129999999999999,5.44,-0.14,-0.16,0.9,0.407399999999999,V,5Q,5,2
-2.908,1.73,5.52,-0.53,-0.21,1.05,-3.2576,V,5Q,5,2
1.161,1.45,5.53,0.21,0.12,1.03,-0.471,V,5Q,5,2
-2.595,0.17,6.85,-0.38,-0.01,0.87,2.2534,V,5Q,5,2
5.664,1.91,8.14,0.7,0.24,0.96,0.2043,V,5Q,5,2
4.733,0.91,8.69,0.54,0.38,0.88,0.409899999999997,V,5Q,5,2
4.306,2.14,8.9,0.48,0.35,0.97,-1.0999,V,5Q,5,2
10.288,3.19,10.18,1.01,0.7,1.0,-2.5341,V,5Q,5,2
1.1,0.909999999999998,5.48,0.2,0.06,0.92,-2.4389,V,5Q,5,2
2.225,0.19,9.44,0.24,0.5,0.81,2.8538,V,5Q,5,2
-1.048,1.2,4.59,-0.23,-0.15,1.03,-4.7759,C,5Q,5,2
-2.504,1.82,4.96,-0.5,-0.26,1.06,-4.5977,C,5Q,5,2
-2.476,1.85,6.62,-0.37,-0.41,1.04,-3.8422,C,5Q,5,1
9.00700000000001,-1.24,5.97,1.51,0.87,0.88,-1.1586,C,5Q,5,1
6.276,-0.25,6.2,1.01,0.88,0.9,-1.1427,C,5Q,5,1
4.735,-1.01,6.38,0.74,0.68,0.85,-1.4313,C,5Q,5,1
4.602,-1.54,6.05,0.76,1.13,0.83,2.6349,C,5Q,5,1
3.123,-0.26,7.37,0.42,0.75,0.86,2.4529,C,5Q,5,1
8.021,0.279999999999999,6.03,1.33,0.78,0.93,2.7596,C,5Q,5,1
5.439,1.0,5.61,0.97,0.4,0.98,1.2231,C,5Q,5,1
-0.960000000000001,1.81,5.35,-0.18,-0.15,1.06,-0.1429,C,5Q,5,1
-1.704,2.0,4.99,-0.34,-0.2,1.07,-4.6634,C,5Q,5,2
-4.454,0.65,5.66,-0.79,-0.07,0.93,0.1719,C,5Q,5,1
-2.025,2.08,4.83,-0.42,-0.22,1.08,-4.5809,C,5Q,5,2
-3.325,2.29,5.54,-0.6,-0.4,1.09,-4.7984,C,5Q,5,2
-2.089,1.95,5.41,-0.39,-0.25,1.07,-4.0195,C,5Q,5,2
-4.203,1.31,5.35,-0.79,-0.31,1.03,-3.90170000000001,C,5Q,5,2
-3.431,1.08,5.03,-0.68,-0.18,1.02,-3.4284,C,5Q,5,2
-1.857,1.74,4.86,-0.38,-0.29,1.06,-3.7238,C,5Q,5,2
-2.555,1.75,5.52,-0.46,-0.24,1.05,-4.6474,C,5Q,5,2
0.326000000000001,0.82,3.93,0.08,-0.06,1.02,-3.1653,C,5Q,5,2
-1.948,0.890000000000001,4.33,-0.45,-0.25,1.02,-3.9425,C,5Q,5,2
-1.809,1.56,4.27,-0.42,-0.19,1.06,-3.7109,C,5Q,5,2
5.346,1.48,8.94,0.6,0.5,0.92,1.0419,V,5Q,5,2
-4.3,1.25,6.63,-0.65,-0.4,0.99,-0.8536,V,5Q,5,2
-4.795,-1.02,6.96,-0.69,-0.19,0.82,2.1366,V,5Q,5,2
0.215,-0.640000000000001,2.88,0.07,0.07,0.94,1.0769,C,5Q,5,2
0.464,-0.73,2.76,0.17,0.13,0.93,1.3021,C,5Q,5,2
2.108,-0.369999999999999,2.47,0.85,0.2,0.96,0.834899999999998,C,5Q,5,2
1.825,-0.530000000000001,2.7,0.68,0.13,0.95,1.5329,C,5Q,5,2
0.927999999999999,-0.56,2.95,0.31,0.12,0.94,1.4831,C,5Q,5,2
0.689,-0.26,2.86,0.24,0.07,0.96,0.959099999999999,C,5Q,5,2
0.455,0.100000000000001,3.07,0.15,0.0,0.98,1.0858,C,5Q,5,2
1.971,0.51,2.79,0.71,0.18,1.02,0.509399999999999,C,5Q,5,2
0.779,0.289999999999999,2.8,0.28,0.09,1.0,0.5977,C,5Q,5,2
0.201000000000001,0.00999999999999979,2.78,0.07,0.05,0.98,0.356599999999997,C,5Q,5,2
1.58,0.0,2.69,0.59,0.08,0.98,1.406,C,5Q,5,2
1.088,-0.34,2.16,0.5,0.12,0.93,0.927799999999998,C,5Q,5,2
0.846,-0.300000000000001,1.96,0.43,0.07,0.94,-0.418900000000001,C,5Q,5,2
0.0150000000000006,-0.0600000000000005,2.44,0.01,0.12,0.93,-1.0552,C,5Q,5,2
1.579,-0.0200000000000005,2.27,0.7,0.18,0.95,0.544699999999999,C,5Q,5,2
7.698,4.68,6.92,1.11,0.38,1.2,-4.61020000000001,VG,5Q,5,2
8.32,5.32,7.75,1.07,0.2,1.23,-6.309,VG,5Q,5,2
7.542,6.5,8.57,0.88,0.09,1.3,-7.07680000000001,VG,5Q,5,2
6.663,6.53,8.8,0.76,0.13,1.3,-6.5336,VG,5Q,5,2
7.73,6.69,9.25,0.84,0.02,1.3,-7.61360000000001,VG,5Q,5,2
2.046,-0.31,2.41,0.85,0.14,0.95,1.0466,C,5Q,5,2
-0.0379999999999994,0.24,2.71,-0.01,0.01,1.0,0.456599999999998,C,5Q,5,2
0.952999999999999,14.32,19.08,0.05,-0.52,1.52,-14.9714,V,5Q,5,2
1.59,12.28,16.98,0.09,-0.34,1.45,-13.2752,V,5Q,5,2
-2.487,-1.2,6.71,-0.37,-0.11,0.81,2.657,V,5Q,5,2
-5.521,1.26,6.56,-0.84,-0.43,0.99,-1.4127,V,5Q,5,2
-10.192,1.84,5.97,-1.71,-0.59,1.05,-7.2647,V,5Q,5,2
-11.499,4.12,7.75,-1.48,-1.03,1.16,-6.7639,V,5Q,5,2
-11.557,3.08,7.24,-1.6,-0.94,1.1,-4.7799,V,5Q,5,2
-13.087,3.49,7.16,-1.83,-1.07,1.12,-6.35570000000001,V,5Q,5,2
-11.438,4.74,8.0,-1.43,-1.09,1.18,-7.9012,V,5Q,5,2
-10.967,3.01,5.96,-1.84,-0.75,1.12,-5.6452,V,5Q,5,2
-6.445,2.43,5.82,-1.11,-0.63,1.08,-5.6403,V,5Q,5,2
-7.519,7.59,9.97,-0.75,-0.92,1.32,-9.3949,V,5Q,5,2
-10.577,8.68,11.26,-0.94,-1.03,1.36,-9.7939,V,5Q,5,2
-6.327,10.69,12.94,-0.49,-1.03,1.46,-11.414,V,5Q,5,2
-4.404,7.69,10.0,-0.44,-0.81,1.33,-9.6561,V,5Q,5,2
-2.585,8.88,11.38,-0.23,-0.71,1.38,-10.6497,V,5Q,5,2
-1.623,12.57,16.0,-0.1,-0.68,1.5,-13.9045,V,5Q,5,2
3.559,10.94,13.6,0.26,-0.12,1.46,-8.9438,V,5Q,5,2
10.567,12.26,15.42,0.69,-0.04,1.52,-11.2266,V,5Q,5,2
6.133,13.88,16.76,0.37,-0.21,1.61,-13.1123,V,5Q,5,2
3.356,15.26,18.43,0.18,-0.37,1.65,-13.8202,V,5Q,5,2
12.731,16.17,19.71,0.65,-0.24,1.68,-15.5687,V,5Q,5,2
10.152,13.58,16.97,0.6,-0.29,1.57,-12.2037,V,5Q,5,2
-3.905,1.38,6.03,-0.65,-0.29,1.03,-3.34220000000001,C,5Q,5,1
9.364,5.21,8.28,1.13,0.43,1.22,-6.4973,VG,5Q,5,3
-6.642,1.83,5.94,-1.12,-0.5,1.05,-3.658,C,5Q,5,1
-6.845,2.61,5.35,-1.28,-0.68,1.09,-4.5809,C,5Q,5,1
0.786999999999999,0.37,1.74,0.45,0.12,1.0,0.5642,C,5Q,5,1
-0.753,-0.29,2.12,-0.36,0.13,0.88,0.85,C,5Q,5,1
0.785,-0.23,2.18,0.36,-0.03,0.93,0.757,C,5Q,5,1
2.813,-0.859999999999999,2.87,0.98,0.39,0.86,0.6882,C,5Q,5,1
-1.107,-0.880000000000001,3.39,-0.33,0.12,0.83,0.543199999999999,C,5Q,5,1
20.461,5.93,11.49,1.78,0.97,1.15,0.208,VCG,5Q,5,1
18.049,5.45,11.28,1.6,1.15,1.14,1.1924,VCG,5Q,5,1
26.997,3.84,10.49,2.57,1.63,1.04,1.2157,VCG,5Q,5,1
23.786,2.63,9.58,2.48,1.55,0.99,1.3726,VCG,5Q,5,1
1.259,0.38,1.25,1.01,0.09,1.05,0.3124,C,5Q,5,1
33.608,3.58,10.71,3.14,1.72,1.01,-4.5155,VCG,5Q,5,1
27.445,3.9,9.24,2.97,1.37,1.11,-4.6862,VCG,5Q,5,1
7.799,9.07,11.01,0.71,-0.61,1.34,-7.0998,VCG,5Q,5,1
6.351,7.63,9.74,0.65,0.03,1.26,-6.1169,VCG,5Q,5,1
0.380000000000001,7.58,10.31,0.04,-0.21,1.25,-6.4858,VCG,5Q,5,1
-2.591,6.22,9.26,-0.28,-0.25,1.21,-6.06030000000001,VCG,5Q,5,1
-1.522,6.44,8.24,-0.18,-0.44,1.24,-5.7792,VCG,5Q,5,1
-5.414,6.75,7.92,-0.68,-0.78,1.27,-6.0095,VCG,5Q,5,1
-4.948,7.78,8.77,-0.56,-0.67,1.32,-6.76130000000001,VCG,5Q,5,1
-6.522,7.93,8.91,-0.73,-0.6,1.33,-6.5453,VCG,5Q,5,1
29.407,3.7,10.27,2.86,1.72,1.04,-4.4466,VCG,5Q,5,1
-5.044,6.29,7.43,-0.68,-0.49,1.26,-5.8926,VCG,5Q,5,1
